"SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"1604","2.95682769","1.9107E-4","0.3382003","0.42222222","10","6","false","STAT5A","190.4","10","0","0","0.75539654","false","0","STAT5A","184610","0.14159226"
"1606","3.13294028","1.0821E-4","0.31918898","0.28571429","7","6","false","INSR","129.57142857","7","0","0","0.73338246","false","0","INSR","70132","0.1864965"
"1608","2.75903385","9.5628E-4","0.36244572","0.35555556","10","6","false","GTF2I","297.6","10","0","0","0.78012077","false","0","GTF2I","1402334","0.13747689"
"1610","2.988779","2.5151E-4","0.33458479","0.17857143","8","6","false","IL7R","148.25","8","0","0","0.75140262","false","0","IL7R","167184","0.16426193"
"1613","3.11620388","2.8143E-4","0.32090327","0.31111111","10","7","false","BARD1","109.1","10","0","0","0.73547452","false","0","BARD1","110814","0.12793427"
"1622","3.49315329","0.0","0.2862743","1.0","2","7","false","BLVRA","157.0","2","0","0","0.68835584","false","0","BLVRA","0","0.67381974"
"1625","2.91308482","0.00461506","0.34327871","0.01162791","44","6","false","DCC","20.06818182","44","0","0","0.7608644","false","0","DCC","1492108","0.03460095"
"1628","2.87390643","0.00132862","0.34795844","0.15238095","15","6","false","SQSTM1","131.13333333","15","0","0","0.7657617","false","0","SQSTM1","594318","0.08662252"
"1630","2.99733739","4.3116E-4","0.33362944","0.10714286","8","6","false","C1QBP","200.125","8","0","0","0.75033283","false","0","C1QBP","304560","0.15647059"
"1635","2.80144542","3.5446E-4","0.35695859","0.36363636","11","6","false","VDR","257.81818182","11","0","0","0.77481932","false","0","VDR","376916","0.13239279"
"1638","3.18124762","1.39E-4","0.31434208","0.16666667","4","7","false","GATA4","198.75","4","0","0","0.72734405","false","0","GATA4","61368","0.28281027"
"1644","3.16945607","1.2692E-4","0.31551155","0.13333333","6","6","false","HMGB1","138.0","6","0","0","0.72881799","false","0","HMGB1","72888","0.19808153"
"1646","3.08995816","2.2874E-4","0.32362898","0.35714286","8","7","false","CASP9","162.875","8","0","0","0.73875523","false","0","CASP9","138002","0.16506085"
"1650","3.05439331","5.025E-5","0.32739726","0.33333333","4","5","false","ALK","287.75","4","0","0","0.74320084","false","0","ALK","55262","0.27724204"
"1652","2.91422594","4.8667E-4","0.34314429","0.25","8","6","false","UBTF","269.375","8","0","0","0.76072176","false","0","UBTF","793588","0.16410061"
"1654","3.2848992","4.695E-5","0.30442334","0.16666667","4","7","false","VAV1","135.0","4","0","0","0.7143876","false","0","VAV1","28626","0.26846307"
"1657","2.95036135","1.5151E-4","0.33894153","0.3","5","5","false","DYRK1B","332.8","5","0","0","0.75620483","false","0","DYRK1B","260440","0.24115942"
"1659","3.27443895","3.78E-5","0.30539583","0.2","5","6","false","CRKL","93.8","5","0","0","0.71569513","false","0","CRKL","25422","0.23176179"
"1662","3.49315329","0.0","0.2862743","1.0","2","7","false","TH","157.0","2","0","0","0.68835584","false","0","TH","0","0.67381974"
"1667","2.92696843","2.5019E-4","0.34165042","0.28571429","7","5","false","PARK2","254.28571429","7","0","0","0.75912895","false","0","PARK2","340090","0.17478876"
"1671","2.91422594","2.3698E-4","0.34314429","0.2","6","5","false","RPS6KA5","293.66666667","6","0","0","0.76072176","false","0","RPS6KA5","274252","0.2037037"
"1673","2.98478509","7.347E-5","0.3350325","0.4","6","6","false","FHL2","288.33333333","6","0","0","0.75190186","false","0","FHL2","93408","0.2061278"
"1675","3.35907189","1.725E-5","0.29770128","0.33333333","3","6","false","MBP","142.33333333","3","0","0","0.70511601","false","0","MBP","14684","0.42900302"
"1678","2.84956257","4.943E-4","0.35093106","0.21978022","14","5","false","SHC1","154.42857143","14","0","0","0.76880468","false","0","SHC1","307594","0.10075532"
"1680","3.18847471","2.86E-5","0.31362959","0.5","4","6","false","HIST1H2AB","230.5","4","0","0","0.72644066","false","0","HIST1H2AB","27450","0.31793103"
"1684","3.26226702","0.0","0.3065353","1.0","2","6","false","FAM48A","204.5","2","0","0","0.71721662","false","0","FAM48A","0","0.53394256"
"1687","3.22023583","4.404E-5","0.31053626","0.0","4","6","false","TNIP1","192.0","4","0","0","0.72247052","false","0","TNIP1","60576","0.29249617"
"1690","3.27063522","1.2344E-4","0.305751","0.33333333","3","7","false","SYNE2","323.0","3","0","0","0.7161706","false","0","SYNE2","161514","0.37216455"
"1692","3.13503233","2.58E-5","0.31897598","0.0","2","5","false","CACYBP","454.5","2","0","0","0.73312096","false","0","CACYBP","47406","0.52186421"
"1695","3.49068087","6.13E-6","0.28647706","0.0","2","7","false","KCTD7","100.0","2","0","0","0.68866489","false","0","KCTD7","1792","0.50510204"
"1697","3.13503233","2.58E-5","0.31897598","0.0","2","5","false","ICK","454.5","2","0","0","0.73312096","false","0","ICK","47406","0.52186421"
"1700","2.83567897","8.5193E-4","0.35264923","0.08333333","16","5","false","KIAA0101","131.1875","16","0","0","0.77054013","false","0","KIAA0101","634052","0.08423213"
"1702","3.44066185","6.917E-5","0.29064176","0.33333333","3","7","false","RPS6KA4","136.33333333","3","0","0","0.69491727","false","0","RPS6KA4","22510","0.42236025"
"1705","3.23868391","0.0","0.3087674","1.0","2","7","false","KLF11","317.0","2","0","0","0.72016451","false","0","KLF11","0","0.54373928"
"1709","3.06028908","1.1387E-4","0.32676652","0.1","5","6","false","ECT2","222.2","5","0","0","0.74246386","false","0","ECT2","81458","0.22005958"
"1711","3.20977558","2.732E-5","0.31154826","0.33333333","3","6","false","ADAM15","217.33333333","3","0","0","0.72377805","false","0","ADAM15","33758","0.4025974"
"1713","3.12723469","1.3732E-4","0.31977133","0.33333333","4","6","false","GADD45A","233.75","4","0","0","0.73409566","false","0","GADD45A","68138","0.28440926"
"1715","3.38360593","1.406E-5","0.29554269","0.33333333","3","7","false","NTMT1","179.33333333","3","0","0","0.70204926","false","0","NTMT1","19282","0.4182243"
"1718","2.94503614","5.9241E-4","0.33955441","0.19444444","9","5","false","LCK","183.33333333","9","0","0","0.75687048","false","0","LCK","338440","0.13403235"
"1722","3.45055154","4.545E-5","0.28980874","0.0","3","7","false","TNIK","98.0","3","0","0","0.69368106","false","0","TNIK","19032","0.34275618"
"1724","3.50437429","0.0","0.28535765","0.0","1","7","false","PACSIN3","187.0","1","0","0","0.68695321","false","0","PACSIN3","0","0.0"
"1726","3.4482693","2.647E-5","0.29000055","0.33333333","3","7","false","CENPE","91.33333333","3","0","0","0.69396634","false","0","CENPE","11646","0.35968379"
"1728","3.1270445","5.695E-5","0.31979078","0.33333333","3","5","false","DAPK1","345.33333333","3","0","0","0.73411944","false","0","DAPK1","90532","0.37870472"
"1731","3.33472803","5.17E-6","0.29987453","0.0","2","6","false","EGLN3","172.0","2","0","0","0.708159","false","0","EGLN3","6176","0.53605016"
"1734","3.09699506","7.42E-5","0.32289364","0.33333333","4","5","false","RPS6KA2","287.25","4","0","0","0.73787562","false","0","RPS6KA2","105216","0.28956653"
"1736","3.49315329","0.0","0.2862743","1.0","2","7","false","IER3","157.0","2","0","0","0.68835584","false","0","IER3","0","0.67381974"
"1739","3.50437429","0.0","0.28535765","0.0","1","7","false","AGTR1","187.0","1","0","0","0.68695321","false","0","AGTR1","0","0.0"
"1741","3.49315329","0.0","0.2862743","1.0","2","7","false","ADAM17","157.0","2","0","0","0.68835584","false","0","ADAM17","0","0.67381974"
"1743","3.49315329","0.0","0.2862743","1.0","2","7","false","HSF4","157.0","2","0","0","0.68835584","false","0","HSF4","0","0.67381974"
"1745","3.47109167","0.0","0.2880938","1.0","2","7","false","MAP3K10","114.0","2","0","0","0.69111354","false","0","MAP3K10","0","0.52293578"
"1747","3.50437429","0.0","0.28535765","0.0","1","7","false","IFI35","187.0","1","0","0","0.68695321","false","0","IFI35","0","0.0"
"1749","3.16546215","3.984E-5","0.31590964","0.33333333","4","6","false","CTSD","262.75","4","0","0","0.72931723","false","0","CTSD","37882","0.27515723"
"1751","3.18771396","3.126E-5","0.31370443","0.33333333","3","6","false","TIAL1","319.0","3","0","0","0.72653576","false","0","TIAL1","21350","0.35328899"
"1754","3.09851655","1.2369E-4","0.32273508","0.16666667","4","5","false","RPS6KA3","276.25","4","0","0","0.73768543","false","0","RPS6KA3","131174","0.28694069"
"1756","3.49315329","0.0","0.2862743","1.0","2","7","false","PTPN7","157.0","2","0","0","0.68835584","false","0","PTPN7","0","0.67381974"
"1758","3.12761506","4.264E-5","0.31973244","0.33333333","3","6","false","NEK2","343.66666667","3","0","0","0.73404812","false","0","NEK2","49852","0.35913529"
"1760","3.49315329","0.0","0.2862743","1.0","2","7","false","LAMTOR3","157.0","2","0","0","0.68835584","false","0","LAMTOR3","0","0.67381974"
"1762","3.50437429","0.0","0.28535765","0.0","1","7","false","FHL1","187.0","1","0","0","0.68695321","false","0","FHL1","0","0.0"
"1764","3.50437429","0.0","0.28535765","0.0","1","7","false","FHL3","187.0","1","0","0","0.68695321","false","0","FHL3","0","0.0"
"1766","3.13503233","2.58E-5","0.31897598","0.0","2","5","false","KSR2","454.5","2","0","0","0.73312096","false","0","KSR2","47406","0.52186421"
"1768","3.33872195","3.27E-6","0.29951581","0.66666667","3","6","false","CAPN2","117.33333333","3","0","0","0.70765976","false","0","CAPN2","2284","0.3701367"
"1770","3.50437429","0.0","0.28535765","0.0","1","7","false","ITGB6","187.0","1","0","0","0.68695321","false","0","ITGB6","0","0.0"
"1772","3.05610498","2.6496E-4","0.32721389","0.13333333","6","5","false","SCRIB","218.5","6","0","0","0.74298688","false","0","SCRIB","239932","0.19619305"
"1775","3.23868391","0.0","0.3087674","1.0","2","7","false","NOXA1","317.0","2","0","0","0.72016451","false","0","NOXA1","0","0.54373928"
"1777","3.43685812","2.195E-5","0.29096342","0.0","2","7","false","NEB","161.5","2","0","0","0.69539273","false","0","NEB","16304","0.51277955"
"1779","2.86801065","4.8408E-4","0.34867374","0.4","6","6","false","NUP153","370.5","6","0","0","0.76649867","false","0","NUP153","907682","0.21212989"
"1781","3.04393305","3.0562E-4","0.32852234","0.2","5","6","false","TPR","265.2","5","0","0","0.74450837","false","0","TPR","402496","0.22632479"
"1783","3.43685812","2.195E-5","0.29096342","0.0","2","7","false","NAV1","161.5","2","0","0","0.69539273","false","0","NAV1","16304","0.51277955"
"1785","3.3157094","9.4E-6","0.30159459","0.0","2","6","false","MTPN","213.5","2","0","0","0.71053633","false","0","MTPN","13384","0.53258145"
"1787","3.50437429","0.0","0.28535765","0.0","1","7","false","ARHGAP9","187.0","1","0","0","0.68695321","false","0","ARHGAP9","0","0.0"
"1789","3.50437429","0.0","0.28535765","0.0","1","7","false","TOB1","187.0","1","0","0","0.68695321","false","0","TOB1","0","0.0"
"1791","3.28166603","0.0","0.30472327","1.0","2","7","false","HMMR","295.5","2","0","0","0.71479175","false","0","HMMR","0","0.5333935"
"1793","3.50437429","0.0","0.28535765","0.0","1","7","false","TNKS2","187.0","1","0","0","0.68695321","false","0","TNKS2","0","0.0"
"1795","3.49315329","0.0","0.2862743","1.0","2","7","false","DUSP3","157.0","2","0","0","0.68835584","false","0","DUSP3","0","0.67381974"
"1797","3.49315329","0.0","0.2862743","1.0","2","7","false","MKNK1","157.0","2","0","0","0.68835584","false","0","MKNK1","0","0.67381974"
"1799","3.50437429","0.0","0.28535765","0.0","1","7","false","SORBS3","187.0","1","0","0","0.68695321","false","0","SORBS3","0","0.0"
"1801","3.50437429","0.0","0.28535765","0.0","1","7","false","SPRY2","187.0","1","0","0","0.68695321","false","0","SPRY2","0","0.0"
"1803","3.49315329","0.0","0.2862743","1.0","2","7","false","PTPN5","157.0","2","0","0","0.68835584","false","0","PTPN5","0","0.67381974"
"1805","3.49315329","0.0","0.2862743","1.0","2","7","false","PTPRR","157.0","2","0","0","0.68835584","false","0","PTPRR","0","0.67381974"
"1807","3.50437429","0.0","0.28535765","0.0","1","7","false","TNFRSF25","187.0","1","0","0","0.68695321","false","0","TNFRSF25","0","0.0"
"1809","3.49315329","0.0","0.2862743","1.0","2","7","false","RYK","157.0","2","0","0","0.68835584","false","0","RYK","0","0.67381974"
"1811","3.49315329","0.0","0.2862743","1.0","2","7","false","PTPRE","157.0","2","0","0","0.68835584","false","0","PTPRE","0","0.67381974"
"1813","3.50437429","0.0","0.28535765","0.0","1","7","false","MINOS1","187.0","1","0","0","0.68695321","false","0","MINOS1","0","0.0"
"1815","3.05096995","3.8589E-4","0.32776462","0.4","5","6","false","VDAC1","240.2","5","0","0","0.74362876","false","0","VDAC1","297540","0.22770398"
"1817","3.50437429","0.0","0.28535765","0.0","1","7","false","PRPSAP1","187.0","1","0","0","0.68695321","false","0","PRPSAP1","0","0.0"
"1819","3.50437429","0.0","0.28535765","0.0","1","7","false","ENAH","187.0","1","0","0","0.68695321","false","0","ENAH","0","0.0"
"1821","3.50437429","0.0","0.28535765","0.0","1","7","false","MTIF3","187.0","1","0","0","0.68695321","false","0","MTIF3","0","0.0"
"1823","3.50437429","0.0","0.28535765","0.0","1","7","false","GNPTAB","187.0","1","0","0","0.68695321","false","0","GNPTAB","0","0.0"
"1825","3.49315329","0.0","0.2862743","1.0","2","7","false","WDR83","157.0","2","0","0","0.68835584","false","0","WDR83","0","0.67381974"
"1827","3.27900342","6.357E-5","0.30497071","0.0","2","7","false","KARS","421.0","2","0","0","0.71512457","false","0","KARS","91824","0.51032807"
"1829","3.50437429","0.0","0.28535765","0.0","1","7","false","SH2D1A","187.0","1","0","0","0.68695321","false","0","SH2D1A","0","0.0"
"1831","3.28166603","0.0","0.30472327","1.0","2","7","false","CEP350","295.5","2","0","0","0.71479175","false","0","CEP350","0","0.5333935"
"1833","3.50437429","0.0","0.28535765","0.0","1","7","false","MAPK12","187.0","1","0","0","0.68695321","false","0","MAPK12","0","0.0"
"1840","2.71966527","0.00398077","0.36769231","0.02506266","57","5","false","FASN","39.77192982","57","0","0","0.78504184","false","0","FASN","1763630","0.02545958"
"1852","3.50076075","5.589E-5","0.2856522","0.0","3","7","false","HTRA2","119.66666667","3","0","0","0.68740491","false","0","HTRA2","29094","0.34697856"
"1859","3.65709395","0.0","0.27344116","0.0","1","7","false","DUSP26","127.0","1","0","0","0.66786326","false","0","DUSP26","0","0.0"
"1872","3.65709395","0.0","0.27344116","0.0","1","7","false","TTYH3","127.0","1","0","0","0.66786326","false","0","TTYH3","0","0.0"
"1882","3.2736782","4.026E-5","0.3054668","0.0","4","6","false","PTPRO","97.0","4","0","0","0.71579022","false","0","PTPRO","21352","0.26966292"
"1884","3.44541651","2.346E-5","0.29024067","0.0","4","6","false","PTPRJ","61.0","4","0","0","0.69432294","false","0","PTPRJ","10824","0.27522936"
"1887","3.45682769","7.92E-6","0.28928257","0.0","2","7","false","ULK2","113.0","2","0","0","0.69289654","false","0","ULK2","4452","0.51612903"
"1894","3.34728033","6.465E-5","0.29875","0.33333333","3","7","false","BAZ1B","275.0","3","0","0","0.70658996","false","0","BAZ1B","71526","0.34419382"
"1896","3.553062","2.081E-5","0.28144738","0.0","2","7","false","NUPL1","131.5","2","0","0","0.68086725","false","0","NUPL1","13080","0.51176471"
"1899","3.41403576","1.332E-5","0.29290847","0.16666667","4","7","false","CREM","90.0","4","0","0","0.69824553","false","0","CREM","10416","0.28412698"
"1901","3.65709395","0.0","0.27344116","0.0","1","7","false","GMFB","127.0","1","0","0","0.66786326","false","0","GMFB","0","0.0"
"1908","3.27729175","1.6171E-4","0.30512999","0.0","4","6","false","ATP5B","149.25","4","0","0","0.71533853","false","0","ATP5B","75866","0.26759928"
"1910","3.65709395","0.0","0.27344116","0.0","1","7","false","USO1","127.0","1","0","0","0.66786326","false","0","USO1","0","0.0"
"1919","3.16108787","3.282E-5","0.31634679","0.33333333","3","6","false","MAP2K3","289.66666667","3","0","0","0.72986402","false","0","MAP2K3","11674","0.34485499"
"1925","3.15386078","8.32E-5","0.3170717","0.0","3","5","false","RNF114","304.33333333","3","0","0","0.7307674","false","0","RNF114","78882","0.34666667"
"1931","2.95454545","5.1339E-4","0.33846154","0.25","9","5","false","LYN","191.33333333","9","0","0","0.75568182","false","0","LYN","253090","0.13939541"
"1933","3.65709395","0.0","0.27344116","0.0","1","7","false","FPR1","127.0","1","0","0","0.66786326","false","0","FPR1","0","0.0"
"1936","3.58919741","3.274E-5","0.27861382","0.0","4","7","false","GH1","58.75","4","0","0","0.67635032","false","0","GH1","12880","0.26612903"
"1938","3.15329022","5.063E-5","0.31712907","0.16666667","4","6","false","MAGEA11","185.75","4","0","0","0.73083872","false","0","MAGEA11","38480","0.27649254"
"1946","3.62913655","2.16E-6","0.27554764","0.0","2","7","false","TEK","67.5","2","0","0","0.67135793","false","0","TEK","606","0.50378788"
